waist,shoulder,elbow,wrist_angle,wrist_rotate
2.95044,3.38664,4.08854,1.96133,3.22537
2.95352,3.37742,4.09161,1.97055,3.22537
2.95812,3.36667,4.09315,1.98283,3.22537
2.9612,3.35592,4.09468,1.99358,3.22537
2.96427,3.34517,4.09622,2.00587,3.22537
2.96734,3.33442,4.09775,2.0197,3.22537
2.97041,3.32213,4.09929,2.03352,3.22537
2.97348,3.30984,4.10083,2.04888,3.22537
2.97655,3.29756,4.10083,2.06577,3.22537
2.97963,3.28373,4.10236,2.08113,3.22537
2.9827,3.27145,4.10236,2.09956,3.22537
2.98577,3.25916,4.10236,2.11646,3.22537
2.98884,3.24534,4.10236,2.13489,3.22537
2.99191,3.23151,4.10083,2.15178,3.22537
2.99498,3.21922,4.10083,2.17021,3.22537
2.99959,3.2054,4.09929,2.18711,3.22537
3.00266,3.19004,4.09775,2.204,3.2269
3.00727,3.17929,4.09775,2.2209,3.2269
3.01034,3.16547,4.09622,2.23626,3.22844
3.01188,3.15165,4.09315,2.25161,3.23151
3.01495,3.13782,4.09161,2.26697,3.23458
3.01802,3.124,4.09007,2.2808,3.23919
3.01956,3.11018,4.087,2.29616,3.24226
3.02263,3.09482,4.08547,2.31151,3.24687
3.0257,3.07946,4.08239,2.32534,3.24994
3.02724,3.06564,4.08086,2.33916,3.25455
3.03031,3.05335,4.07625,2.35298,3.25916
3.03185,3.03799,4.07318,2.36527,3.26377
3.03338,3.02417,4.07011,2.38063,3.26837
3.03645,3.01188,4.0655,2.39752,3.27145
3.03799,2.99959,4.06089,2.41288,3.27605
3.03953,2.98423,4.05475,2.42978,3.28066
3.0426,2.97195,4.04861,2.44514,3.28373
3.04413,2.9612,4.044,2.46203,3.2868
3.04721,2.94737,4.03785,2.47893,3.28988
3.04874,2.93662,4.03171,2.49582,3.29448
3.05028,2.92433,4.0271,2.51425,3.29602
3.05181,2.91205,4.02096,2.53115,3.29909
3.05335,2.89822,4.01635,2.54958,3.30216
3.05642,2.88594,4.01021,2.56494,3.3037
3.05642,2.87519,4.00406,2.58183,3.30677
3.05796,2.8629,3.99946,2.59873,3.30831
3.05949,2.85061,3.99485,2.61716,3.30984
3.06103,2.83986,3.98871,2.63405,3.31291
3.06256,2.82757,3.98103,2.65095,3.31291
3.0641,2.81682,3.97642,2.66784,3.31445
3.06564,2.80453,3.96874,2.6832,3.31752
3.06717,2.79225,3.9626,2.70009,3.31906
3.06871,2.7815,3.95645,2.71545,3.32059
3.07024,2.77075,3.94877,2.73235,3.32213
3.07178,2.75999,3.94263,2.74771,3.3252
3.07485,2.74771,3.93495,2.76307,3.3252
3.07639,2.73696,3.92881,2.77996,3.32827
3.07639,2.7262,3.91959,2.79686,3.32981
3.07946,2.71545,3.91345,2.81375,3.33134
3.08099,2.70624,3.90423,2.82911,3.33288
3.08407,2.69395,3.89655,2.84447,3.33288
3.08407,2.68474,3.88734,2.85829,3.33442
3.08714,2.67552,3.87966,2.87519,3.33442
3.08867,2.6663,3.87044,2.88747,3.33442
3.09175,2.65863,3.86276,2.90283,3.33442
3.09328,2.65095,3.85355,2.91512,3.33442
3.09635,2.6448,3.84587,2.92741,3.33442
3.09635,2.63712,3.83512,2.93816,3.33442
3.09789,2.63098,3.8259,2.95044,3.33442
